Parameter1,Parameter2,Parameter3,Parameter4,Parameter5,Parameter6,Parameter7,Parameter8,Parameter9,Parameter10,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Quality_label
1.759333519,9.258904301,0.097188855,67.33620213,0.005276356,0.020481563,37.06487237,0.035407171,0.593081227,72.13221311,0.295624777,0.043706652,0.115853777,30.93151251,2.720245803,50.73072915,66.01275881,10.77317873,2.929495098,0.866113661,Good
0.642846955,0.578050631,0.000620148,0.006000567,0.005276356,0.020481563,37.06487237,0.035407171,0.593081227,72.13221311,0.918064833,0.24844807,37.17178061,188.8507943,0.849499635,6195.90785,0.801104501,0.111570762,8.275676033,0.943220023,Fail
154.6879323,3.11362324,6.271695432,1.107750638,0.127792692,0.044684871,146.453658,0.1180769,887.6112567,51.94471666,0.287829055,0.000326643,2.50770126,9.728750819,1.90145751,13.86200229,0.551625843,0.996207172,67.69603646,17.63011886,Good
0.012087702,0.048379548,0.050356802,1.583522359,0.127792692,0.044684871,146.453658,0.1180769,887.6112567,51.94471666,3.471144317,0.129926988,1.390043167,4.634913635,0.391020831,53.22791356,0.034722293,0.150759712,3.397996103,8.911488582,Good
0.003785632,0.009370195,1.158683123,65.88198192,0.005889307,0.007724428,578.6792876,0.035407171,0.593081227,7.244595292,2.238330035,0.002332225,8.400680858,3.549082459,0.155037215,153.1943996,3.486064425,8.895060972,822.5013221,13.26767516,Fail
2233.733586,0.484573204,0.079286569,0.734361204,0.008189443,0.003540535,578.6792876,0.035407171,0.593081227,7.244595292,0.477945667,0.180331387,0.155761142,0.212059357,0.069264791,5.83708307,0.026103093,0.246726122,0.531920364,4.634376473,Pass
38.53242544,0.000352327,7.458695572,9.248197953,0.003794407,0.00938784,578.6792876,0.035407171,0.593081227,7.244595292,35.74795432,0.026829911,12.30155981,1.848172518,0.611789191,5.563236664,16.20234018,17.63086824,2.231880431,1.48644782,Good
0.337217734,0.000861302,4.949912724,552.019755,0.008189443,0.003540535,578.6792876,0.035407171,0.593081227,7.244595292,17.28226471,569363.2623,0.942807009,0.351097661,0.052950661,20.35976092,0.01797411,0.02409855,0.061888528,1.444786342,Pass
56.69005273,76.89462513,9.075956814,43.24882046,0.003794407,0.006355752,578.6792876,0.035407171,0.593081227,7.244595292,39.76116932,10.64723834,0.000826792,2.080965966,0.080410574,194.7980393,0.801104501,1.02384604,2.345025796,1.027190833,Fail
2571.215804,0.00562184,5.256893596,0.250625683,0.003794407,0.007724428,578.6792876,0.035407171,0.593081227,7.244595292,0.001631806,2.23E-06,0.627872132,5.704347413,0.18543714,247.7001522,2.058574589,3.144265992,35.59312654,0.709827141,Fail
52.31065994,0.295332121,5.22E-05,0.140714965,0.008189443,0.003540535,578.6792876,0.035407171,0.593081227,7.244595292,60.10846086,0.008415521,0.000837742,1.457798735,0.45394217,6.42587911,1.04249402,3.059386089,12.29184522,0.23423781,Excellent
3.727428684,5.584051565,1.322699471,4.107325832,0.003794407,0.00938784,578.6792876,0.035407171,0.593081227,7.244595292,0.193681621,1.300610544,0.004327686,2.97051935,0.257488666,53.22791356,10.44568869,1.543510248,84.56845433,651.9322334,Good
18.13671564,0.005272703,6.491932091,1.102675556,0.004235201,0.00938784,578.6792876,0.035407171,0.593081227,7.244595292,13595794.46,5.131832293,0.0204791,0.934304216,0.063333305,74.51055737,0.37159341,0.03168406,0.425795891,0.019195763,Pass
14.73595792,29.68724718,471.1857626,0.001407778,0.005276356,0.006355752,578.6792876,0.035407171,0.593081227,7.244595292,0.006082897,780.6123251,0.044098376,0.172303111,0.069264791,4.169821889,0.087287851,0.253571315,5.435650551,0.255090992,Pass
0.026915473,0.051836345,419.1470113,0.001155912,0.005276356,0.00938784,578.6792876,0.035407171,0.593081227,7.244595292,0.23373849,4322.155654,5.338602982,0.829785496,0.080410574,43.92038001,0.3186719,0.177662285,372.828755,476.865609,Pass
18325.73609,7.175347257,0.107257391,0.29638989,0.005889307,0.007724428,578.6792876,0.035407171,0.593081227,7.244595292,412.8865866,3.800050833,0.598675585,29.1500915,1.369383934,139.1573699,1.885551827,1.543510248,1564.349213,0.670595321,Fail
139.060457,0.605143268,0.07000615,0.570892925,0.004235201,0.00938784,578.6792876,0.035407171,0.593081227,7.244595292,0.343988908,0.158609155,0.261167635,3.152053792,0.576343694,15.26028495,18.08164395,5.435244618,168.9982458,1.813727158,Good
10.98431693,0.005557104,4.694902957,0.124923094,0.004235201,0.00938784,578.6792876,0.035407171,0.593081227,7.244595292,1.592728617,0.022230736,0.5328189,0.072904648,0.030035093,3.974194942,0.055053014,0.012842102,0.188293753,0.070977921,Pass
0.868870366,1.121037586,3.112945164,1.00232868,0.003794407,0.007724428,578.6792876,0.035407171,0.593081227,7.244595292,3285.95045,14.93226863,0.042277395,7.449575462,0.27332438,204.3868355,4.341659325,1.869409533,103.065946,0.41359742,Fail
8.778580271,2.98E-07,1296.334362,13.53049275,0.595287734,0.563964967,0.600826895,17.8500214,6.783966878,0.271728615,0.15215878,4.38E-05,1.225620747,0.276938284,1.215303421,0.085071108,0.023909133,0.035349297,0.034189264,0.534185617,Pass
297.7900571,0.207335542,19.87276242,154.4985542,0.595287734,0.563964967,0.600826895,17.8500214,6.783966878,0.271728615,13.0508221,0.036228419,0.000358384,0.089726254,0.1645721,0.3596104,0.657507743,0.163659142,0.481829312,0.970418467,Excellent
2.336044706,0.077785572,1.751995952,0.005162481,0.595287734,0.563964967,0.600826895,17.8500214,6.783966878,0.271728615,36.47445343,8.22E-06,0.022805907,0.805536497,7.730589161,0.025590197,14.84053689,36.91207433,0.075425284,0.035877179,Good
0.070579067,576.3308586,0.008471387,0.780894297,0.664441881,0.563964967,0.600826895,17.8500214,6.783966878,0.271728615,0.602521031,7262.691822,0.282702979,0.245957759,4.940952612,0.007697774,2.013884569,1.461300509,2.720055248,0.128940734,Excellent
0.027436794,15.68241849,2.07552914,1.798508807,0.595287734,0.563964967,0.600826895,17.8500214,6.783966878,0.271728615,1.40E-07,0.885228851,0.742234015,0.419480368,0.093349888,10.90145017,0.008711447,0.007033416,0.012405589,0.026242901,Pass
0.275558803,1.701354403,18.01170989,0.259970135,0.595287734,0.833011192,0.600826895,17.8500214,6.783966878,0.271728615,174.8820264,0.224089805,10.84366555,0.260988735,0.307977422,0.739362331,0.070086354,0.034395038,0.367088995,39.0790853,Pass
0.030194692,0.077468516,0.083945985,1.891637408,0.595287734,0.833011192,0.600826895,17.8500214,6.783966878,0.271728615,78.36661629,18.50366605,143.0872509,1.961118076,5.403698004,0.192550142,0.874615773,0.57630163,0.733576092,0.565437064,Excellent
84.71591705,0.000293105,27.8735159,0.044932222,0.53333105,0.833011192,0.600826895,17.8500214,6.783966878,0.271728615,0.244481784,0.055843679,11.48508952,1.083655889,0.46769277,3.787745822,0.516474048,0.150759712,46.71840314,0.24099223,Good
0.018592197,0.006818104,8.993751517,1206.120072,0.005889307,0.013866421,37.06487237,0.035407171,0.593081227,1.403055182,35.24510687,0.010006989,0.010669853,0.157634498,0.125809973,1.380847507,0.113589503,0.502602789,0.063437857,0.105673928,Pass
0.21335497,63.12314626,5.78813746,0.180137526,0.007337098,0.00938784,37.06487237,0.035407171,0.593081227,1.403055182,0.709726141,0.295386204,95.67520728,1.457798735,0.1645721,31.37528792,2.678866111,1.675577383,0.790060263,0.565437064,Good
0.355974766,1.21892013,0.196816002,102.8265578,5.984919397,12.77737982,0.152058832,6.542503769,0.051849508,0.195680478,0.041065273,2467.793337,0.282091726,0.383768909,1.687509075,0.089258673,0.239567188,0.117847502,354.8401061,65.18882136,Pass
42.50413051,0.038083294,2.316383366,44.73812017,4.303958845,0.09748952,0.152058832,2.931083386,262.4448353,0.377331664,0.017411768,0.037392957,71.40766128,188.8507943,120.3772108,2.127946801,1277.769127,445.3511887,1.232964355,0.20906091,Fail
4.348315001,0.033433247,0.462721562,9.047022152,1.994149218,1.495370817,2.374034794,14.6035953,0.000396283,13.96979008,0.098130868,0.199899271,1384.705535,0.019192318,0.593802023,0.003568385,0.229278467,0.215174191,0.006363293,1.48644782,Pass
0.249194282,5.906193865,0.062886568,23.78749674,1.994149218,1.495370817,2.374034794,14.6035953,0.000396283,13.96979008,894.2495275,228.1847279,0.141422943,0.092427276,2.274298092,0.005499039,0.176189031,1.274425878,0.117708347,0.105673928,Pass
0.004548618,0.481553918,1.743450664,53.82159985,1.994149218,1.495370817,2.374034794,14.6035953,0.000396283,13.96979008,3959.152566,0.019889378,0.005043236,0.131937291,2.64026806,0.007697774,0.672098467,1.206547988,0.01474979,29.40925204,Excellent
0.538059787,0.317880163,0.074088711,0.221592628,2.225808096,1.81739051,2.374034794,14.6035953,0.000396283,13.96979008,4.606108078,179.307873,2.435698493,5.537648049,36.48708739,0.047792751,6.305220958,48.53090163,1.232964355,0.037976101,Good
0.060752032,529.2451824,498.3938884,0.123896663,1.786601059,1.230409133,2.374034794,14.6035953,0.000396283,13.96979008,0.064770007,48.0121506,0.368194285,0.110429183,1.329122779,0.01742316,0.505261807,0.845356155,0.616988,1.573409437,Excellent
1.534458504,54.33924863,0.17567228,2.627171076,1.786601059,1.230409133,2.374034794,14.6035953,0.000396283,13.96979008,9.05E-05,0.076813866,6.594237614,0.033717795,0.402865448,0.018280803,0.067076346,0.059455989,1.658863772,0.014041029,Good
1.173112372,22.56547875,0.038754278,2.06E-05,1.994149218,5.856584117,0.600826895,17.8500214,6.783966878,0.377331664,271.1943108,3680.520875,0.002095323,3.344682171,8.454598232,0.233355047,0.19235656,3.41329835,62.85621006,5.817811411,Good
1.55461421,4.486509824,17.35064959,0.384241847,1.600654212,1.81739051,0.600826895,17.8500214,6.783966878,0.377331664,3.5410724,0.000447112,2.09436658,0.635389865,1.144891857,0.377311969,1.547569541,0.215174191,0.081232909,1.713483291,Excellent
0.021471381,3.551900351,25.28052198,0.005881753,1.284805512,1.495370817,0.600826895,17.8500214,6.783966878,0.377331664,0.01163086,1693.887861,64.96825581,0.781996131,0.368366087,3.279259705,0.147816393,0.502602789,6896.594885,3295.541572,Fail
1.993971507,2.896292225,45.99704684,150.8053503,1.284805512,1.012395465,0.600826895,17.8500214,6.783966878,0.377331664,0.001269499,8.077205773,2.711601801,4.774438059,1.589739126,5.83708307,22.03059434,0.187657197,0.071786083,0.111856167,Good
0.030633228,114.0807524,1.842088194,0.254236305,0.827784194,1.81739051,0.600826895,17.8500214,6.783966878,0.377331664,0.969664807,3.780377689,3903.534343,0.003435988,0.108371338,0.003568385,0.048260176,0.045221577,47.88796037,390.8172418,Pass
0.393239361,0.10411493,0.846241601,2.089362233,1.031281579,2.208755332,0.600826895,17.8500214,6.783966878,0.377331664,964.6564826,0.570067119,0.666006666,5.876064915,11.05946497,0.3596104,1.29835635,1.461300509,0.056060473,0.615775486,Good
6.660131,3.701003879,0.002332854,0.00484563,1.031281579,2.208755332,0.600826895,17.8500214,6.783966878,0.377331664,0.125125547,25.20987535,17.05448252,0.302708662,8.710700897,0.004324592,6.883803171,5.288519425,0.545236557,0.152920738,Pass
1.218014258,0.528476872,12.97147454,1.50E-05,1.600654212,2.208755332,0.600826895,17.8500214,6.783966878,0.377331664,5.025954949,4.51E-05,0.150727629,0.089726254,0.611789191,0.041376811,0.12132053,0.209365533,0.038688465,0.891088686,Excellent
0.265459342,9.074417994,18663.63403,0.171006476,2.225808096,4.818868004,0.600826895,17.8500214,6.783966878,0.377331664,3.03062925,0.008352238,1.743535998,1.457798735,4.517834398,0.15888046,1.242595681,0.12793087,0.117708347,0.140419771,Excellent
0.004742452,3.876141615,2.182071076,22.87314204,1.994149218,4.818868004,0.600826895,17.8500214,6.783966878,0.377331664,0.000801278,10.15980246,0.060018083,0.172303111,0.1645721,1.034988894,0.010158148,0.046476209,0.018887277,0.032944291,Pass
4.127914787,29.01368695,0.318947117,1.001151004,2.225808096,1.81739051,0.600826895,17.8500214,6.783966878,0.377331664,146.6126449,8.344532082,7.467482027,0.407221803,6.463263047,0.010775651,2.247474336,4.871684238,0.027368097,0.058170258,Excellent
4.414100827,276.5759326,3.120841684,0.985151628,1.786601059,1.81739051,0.600826895,17.8500214,6.783966878,0.377331664,0.002205728,2.489784638,0.33246219,2.208138003,8.206025222,0.119085932,2.989586855,0.502602789,19.18259622,6.335746062,Excellent
0.142638589,0.006415516,0.044655479,0.231578088,1.600654212,1.81739051,0.600826895,17.8500214,6.783966878,0.377331664,0.001026807,76.57310019,0.001972204,0.829785496,3.352193178,0.103099235,0.304985859,0.660807254,0.395354253,11.50971645,Excellent
0.063461181,1.093646115,0.714928322,0.093114406,1.031281579,2.208755332,0.600826895,17.8500214,6.783966878,0.377331664,2.070572511,8.458734343,0.300386404,0.880495365,1.29004534,0.52817635,0.976062151,6.405146089,1.972328152,0.358796019,Excellent
6.451343201,1.805531448,1.444420905,0.156565196,0.827784194,1.81739051,0.600826895,17.8500214,6.783966878,0.377331664,0.262082131,0.000147649,0.090923935,0.135908989,0.427641925,0.144322423,0.168622219,0.198214402,1.361143526,0.633531826,Excellent
0.005399574,0.135614233,1.391911516,1.802363346,0.827784194,1.81739051,0.600826895,17.8500214,6.783966878,0.377331664,0.000221459,7.850760559,10.24358605,1.184495043,4.256082657,0.124947853,6.734361268,2.143529215,0.035045164,0.03487163,Good
0.586615715,0.216860718,0.008279819,0.210717672,2.225808096,5.856584117,0.600826895,17.8500214,6.783966878,0.377331664,0.311554434,38.53900216,0.078307463,2.080965966,3.453736218,0.435818436,10.21892108,5.900299637,11.13431958,47.683341,Excellent
18298.62216,2.069321019,4.107025666,166.8393183,1.600654212,2.208755332,0.600826895,17.8500214,6.783966878,0.377331664,0.118165948,0.285250892,0.005955885,0.419480368,0.290134,1.755850003,0.047212486,0.135127996,1.232964355,0.402005301,Excellent
1.697829757,249.9355497,74.47263686,414.3942221,0.923947288,1.230409133,0.600826895,17.8500214,6.783966878,0.377331664,0.000965904,1.696118374,0.999330373,0.654516954,2.207431624,0.131098323,1.04249402,0.203713681,0.770764793,2.62464451,Excellent
22.48315412,0.003245339,0.00711511,0.000998445,1.786601059,3.965022677,0.600826895,17.8500214,6.783966878,0.377331664,0.430702223,0.058546776,0.045277999,0.177489938,0.45394217,0.211972987,0.029130781,0.017834298,0.071786083,0.041356949,Pass
48.82276495,0.008388478,0.020086906,0.129542249,1.151084818,2.208755332,0.600826895,17.8500214,6.783966878,0.377331664,14.62552126,12.83700932,192.3684636,2.97051935,2.414168845,1.380847507,0.12132053,0.800331182,0.106623727,0.390738081,Good
0.656687427,14.70974863,0.721027717,0.001307721,1.600654212,3.262468451,0.600826895,17.8500214,6.783966878,0.377331664,0.017376167,7.447168525,2.229696086,0.087104165,0.115036243,0.610076037,0.029130781,0.016428618,0.123675581,1.08728455,Pass
0.126560594,9.731929147,3.862740776,0.021064143,2.225808096,2.208755332,0.600826895,17.8500214,6.783966878,0.377331664,0.003787133,0.000478611,0.091847769,0.694515808,4.654686487,0.045550557,3.123742612,2.143529215,0.023018454,0.061573391,Excellent
0.02778683,111.6371867,15.70355648,3.033492328,0.923947288,1.230409133,0.600826895,17.8500214,6.783966878,0.377331664,9.852013105,7.26E-05,17.3154782,0.829785496,2.207431624,0.211972987,0.589170108,2.457844263,46.71840314,18.66153323,Good
0.241770186,0.09191067,0.004558448,1.750577822,0.923947288,1.230409133,0.600826895,17.8500214,6.783966878,0.377331664,3.370754051,0.073273817,109.2104837,0.238770083,0.511494582,0.282807258,0.076517646,0.154942404,0.043779748,0.097035294,Excellent
0.087298437,33.13009631,0.202152473,2.775222936,1.151084818,1.81739051,0.600826895,17.8500214,6.783966878,0.377331664,14949.68118,0.013862903,0.090984272,0.035778358,0.1645721,0.077276139,0.076517646,0.111570762,1.037007913,2.151038592,Excellent
1.12397342,13.63234011,59.16408561,3.122217325,1.151084818,1.495370817,0.600826895,17.8500214,6.783966878,0.377331664,7.254483909,98.33677495,0.533769334,11.62360342,31.42957887,0.192550142,3.723329824,42.32465296,3.315007584,0.067055004,Good
4.006595804,0.004105226,0.146518276,0.128079937,1.151084818,1.495370817,0.600826895,17.8500214,6.783966878,0.377331664,0.290769428,0.014198061,0.295757113,0.472317579,0.526988532,0.813943009,0.010613988,0.03168406,16.13388416,24.10247782,Pass
0.304701795,114.4892828,0.0134346,7.483551347,1.031281579,1.230409133,0.600826895,17.8500214,6.783966878,0.377331664,0.000724572,28.04544195,311.5951941,0.048131187,0.901744393,0.008474261,6.588163631,0.021016769,2.124194226,0.402005301,Pass
12.59259381,0.00093396,1232.851428,7.871367539,2.225808096,2.208755332,0.600826895,17.8500214,6.783966878,0.377331664,2.55952891,0.002692076,1.123128534,0.117177734,0.46769277,0.103099235,0.010383567,0.040532719,0.193007534,9.432837157,Pass
0.019845629,0.06445433,33.21120393,16.96990635,2.225808096,4.818868004,0.600826895,17.8500214,6.783966878,0.377331664,210.9601164,0.00103517,111.8970306,0.068705892,0.26528839,0.108174222,0.089224851,0.038373884,119.5488203,6.335746062,Good
0.454419802,0.00010603,0.102243657,0.016351346,2.225808096,2.208755332,0.600826895,17.8500214,6.783966878,0.377331664,0.040889032,0.000553515,0.045321824,0.268845257,0.849499635,0.151426593,0.116110163,0.502602789,0.293850351,3.112767876,Excellent
1.122502252,3706.371131,0.026417494,0.624844478,0.923947288,1.012395465,0.600826895,17.8500214,6.783966878,0.377331664,98.68511227,159.0931759,5.218660918,1.2201518,1.016070771,1.316065128,11.15663381,0.307110779,0.266178402,0.2276727,Excellent
235.0319927,10.11418493,0.153290923,2.490434578,1.151084818,1.495370817,0.600826895,17.8500214,6.783966878,0.377331664,0.021981518,134519.261,0.648155897,0.293862542,0.215276862,1.673474404,0.135392456,0.074007466,5.854186842,0.565437064,Excellent
0.067122065,7.21E-05,0.033756906,0.062930538,2.225808096,2.208755332,0.600826895,17.8500214,6.783966878,0.377331664,0.002349525,1.531636573,0.151766712,0.101028058,0.326918225,0.144322423,0.037908494,0.047765649,0.060377038,0.148634745,Excellent
184.6556847,1.093487308,1.115270419,0.436838606,0.741629616,1.81739051,0.600826895,17.8500214,6.783966878,0.377331664,0.087784359,10.74834419,0.148621865,0.110429183,0.18543714,0.41537204,0.099574011,0.011510552,42.31892133,1118.86383,Pass
3.607638935,89.94300008,232.3577578,0.46930374,0.741629616,2.684398366,0.600826895,17.8500214,6.783966878,0.377331664,0.001144149,5.383452798,1.122751078,0.023620645,0.129620949,0.060772027,0.041387068,0.030828744,0.279672338,1.08728455,Pass
16.50992016,6.887031246,3.714490944,110.3911906,1.031281579,2.684398366,0.600826895,17.8500214,6.783966878,0.377331664,0.00298397,0.001153191,0.031878059,0.321207801,3.453736218,0.021115447,0.014752278,0.074007466,3.397996103,91.69077035,Pass
0.057456291,0.003432944,26.41833377,3.153172047,1.031281579,2.684398366,0.600826895,17.8500214,6.783966878,0.377331664,5.296435898,1.715740945,0.136564214,1.294717743,0.957202236,1.594963452,1.513973035,1.421852496,0.039657,161.8998486,Excellent
364.7238694,169.3854966,2.314700825,8.161066061,1.284805512,2.684398366,0.600826895,17.8500214,6.783966878,0.377331664,0.99995975,0.512663893,0.010644855,8.387914467,10.73430647,0.671615396,1.927394021,8.895060972,0.05469132,0.79531059,Good
0.14672752,9.246663767,0.142188308,0.012954229,1.434060443,2.684398366,0.600826895,17.8500214,6.783966878,0.377331664,1.391116632,0.136675754,2.896905004,0.107202087,1.046849103,0.025590197,15.16986256,2.326935683,3.315007584,0.891088686,Excellent
0.104654776,16.00345582,0.617609226,264.2437476,3.095123009,7.117766557,2.374034794,0.035407171,0.051849508,139.0929147,9462.395825,5.478482489,57.44533786,21.03551414,0.929059605,160.735286,0.030438006,0.105628331,1.502648223,0.075130341,Fail
2.729885896,0.037225293,0.003719458,0.002465216,24.97751079,15.52891668,0.152058832,0.035407171,0.593081227,268.2135774,0.420189388,30430.8504,0.000517778,502.5498974,58.81677781,32.91971437,35.7051571,2.742169679,0.939352661,0.390738081,Fail
1170.72283,7.784725216,952.9182154,61.77285144,22.37788769,10.51338213,0.152058832,0.035407171,0.593081227,268.2135774,0.019053241,0.003153819,0.12953524,183.3319672,46.32551038,9.437984473,0.097412338,0.502602789,9.364729378,0.598516813,Fail
0.008908811,3.14E-05,0.023893624,0.128736838,31.11782871,41.1754102,0.152058832,0.035407171,0.593081227,268.2135774,55.20106758,3.69241138,0.422594685,29.1500915,1.144891857,185.6591008,7.352322426,0.545606915,0.052052513,0.097035294,Fail
0.388007088,0.170405535,0.029922637,6.61E-05,24.97751079,15.52891668,0.152058832,0.035407171,0.593081227,268.2135774,0.004584188,0.838123452,0.34534621,64.92569257,32.38162871,3.12541343,2.247474336,0.361913684,173.2289794,7732.288082,Fail
3.400072765,29.22266772,1.643372805,2.680215671,34.73276447,27.87656284,0.152058832,0.035407171,0.593081227,268.2135774,2.715150985,2.055384403,0.014638125,0.104069298,0.061471247,2.342596248,0.056274693,0.012842102,0.470061699,0.176277381,Pass
341.8803548,7.03514785,0.045090122,0.109798012,38.7676447,41.1754102,0.152058832,0.035407171,0.593081227,268.2135774,0.921203544,0.025322699,1.840758105,3.879340871,0.440595851,32.91971437,1.065627957,0.324388195,1.361143526,1.027190833,Good
11.63943945,2.00050884,3.505424499,0.161717092,27.87913023,15.52891668,0.152058832,0.035407171,0.593081227,268.2135774,263.5811757,8775.802657,0.0080052,2.486272243,0.800281804,5.83708307,0.298364858,1.240022572,0.587218889,2.213065374,Excellent
0.93613121,0.000237993,0.081728309,8.247837829,27.87913023,27.87656284,0.152058832,0.035407171,0.593081227,268.2135774,320.1883054,9.071874446,2.073527853,2.020153452,0.336821077,18.49421904,0.224301013,0.2752676,0.136532914,0.010871377,Good
92.47717524,78.80888528,159.1163961,0.502972101,43.27125407,27.87656284,0.152058832,0.035407171,0.593081227,268.2135774,0.721005178,0.001060601,0.403369582,2214.165383,20.6964941,1955.53155,320.5784223,58.77779578,8.912889688,1.184080803,Fail
0.390553409,5.428214794,0.640866357,55.41006228,27.87913023,27.87656284,0.152058832,0.035407171,0.593081227,268.2135774,0.037402421,13770.40012,2.580776123,14.30556799,8.974561302,2.127946801,1.113447316,7.972765051,1.089579116,0.549589253,Good
13.03865429,0.017354269,0.000882766,3.698097283,34.73276447,22.93717192,0.152058832,0.035407171,0.593081227,268.2135774,0.221501263,3.50E-06,0.06145249,1.848172518,0.093349888,126.4065374,0.025536415,0.027632226,0.197839321,0.128940734,Fail
0.133401642,0.001125485,32.19741832,0.550269078,31.11782871,41.1754102,0.152058832,0.035407171,0.593081227,268.2135774,0.000370955,8.37E-06,0.969782834,637.1242385,7.964760488,1209.431964,1.885551827,0.800331182,57827.28821,22.77034495,Fail
85.7760825,0.039860961,1.765169511,1.39359776,24.97751079,15.52891668,0.152058832,0.035407171,0.593081227,268.2135774,0.181706332,0.011037443,0.971586758,294.6646759,46.32551038,20.35976092,12.45068786,0.240065716,125.6093578,0.15733032,Fail
86.66974414,0.052520684,9785.063703,0.284110702,0.004727201,0.00522959,146.453658,0.035407171,0.593081227,10.06009321,0.852824421,1.718125675,70.2266879,35.87601887,2.207431624,86.06425773,2.104256324,0.608723165,19.18259622,0.751354139,Good
0.893659834,0.165502619,10304.09916,0.051676553,0.004727201,0.00938784,146.453658,0.035407171,0.593081227,10.06009321,13.89358228,11235.89267,0.027658482,0.330877093,0.069264791,12.00109713,0.494292974,0.059455989,24.56353609,51.92838313,Pass
3.455246531,0.284605454,22.32471888,0.995986759,0.004727201,0.011409458,146.453658,0.035407171,0.593081227,10.06009321,81.41537999,35334.91791,11.57732821,1.373840561,0.257488666,13.86200229,7.515477477,0.800331182,0.036821782,0.033894264,Good
187.1750225,0.049204944,0.000926508,0.006524967,0.004727201,0.011409458,146.453658,0.035407171,0.593081227,10.06009321,0.000809426,0.000255921,0.573056754,14.30556799,1.252116813,50.73072915,2.563816519,0.342637602,2211.416827,11.50971645,Pass
38.66015232,1.221567305,226.3131926,45.53618897,1.284805512,0.14399806,0.600826895,17.8500214,0.593081227,0.005285437,4.578202405,0.002233467,0.809191226,75.30428299,116.8380094,0.503396988,49.62624886,769.8434733,1.361143526,6.706406042,Fail
0.405990776,34.9127689,0.255926517,1375.088807,16.09269921,2.208755332,2.374034794,14.6035953,0.000396283,517.1976103,6.427663232,51.23687974,0.135632702,45.4830084,64.32526878,0.581454356,0.332972093,0.361913684,0.545236557,2.778194017,Good
2.470761551,2.080838205,0.019854708,79.02114553,20.0488296,3.262468451,2.374034794,14.6035953,0.000396283,517.1976103,17.82761553,0.000137014,0.038818145,2.883711228,50.6641305,0.009788291,1.356619243,1.818944559,0.027368097,1.762892844,Excellent
0.118716401,61.42202677,5.886504815,0.250785647,0.019728538,0.036767251,0.600826895,0.1180769,887.6112567,0.101477965,74.09836219,230.9848251,0.688285701,489195.4576,22989.3465,146.0072934,3376388.23,92528.56455,4558484525,7956865.99,Fail
221.2080041,0.675169979,6.739395439,0.003788309,0.000217852,0.000280529,146.453658,0.035407171,0.593081227,193.1491865,5.387267517,0.001389112,8.165079467,5.537648049,4.130949889,1.594963452,0.050425819,0.022199129,20.65962507,2.276880745,Pass
388.536432,296.6090331,0.024499066,0.658097275,7.26E-05,0.000128582,2286.523413,0.035407171,0.593081227,0.727610573,41.74370011,20.41234414,13.18623813,70.96732623,10.41870793,22.41348303,417.175397,18410.32125,0.506255689,0.111856167,Fail
10.86439748,0.001663977,0.176887274,0.000275682,7.26E-05,0.000128582,2286.523413,0.035407171,0.593081227,0.727610573,0.002042632,31.36696281,0.002493671,14.30556799,8.710700897,2.232693484,0.837053542,9.395478671,184856.7369,37991.48988,Fail
0.607963547,2.715807186,0.064337537,2.817151673,5.984919397,7.117766557,0.152058832,6.542503769,0.051849508,0.140915779,0.133320239,0.000359751,924.4615939,0.205862301,0.317306527,0.479780148,0.03323107,0.403780152,0.007755124,0.011839209,Good
4.791993426,27.78781785,17.78505111,7.617226819,5.984919397,7.117766557,0.152058832,6.542503769,0.051849508,0.140915779,1.990373353,1.352340897,3.650097684,0.907000844,0.526988532,2.457908898,0.239567188,0.06280086,22.80740299,89.12090345,Good
0.775060064,0.334427429,0.16171983,0.25035519,4.303958845,7.117766557,0.152058832,6.542503769,0.051849508,0.140915779,0.015183104,169.198386,0.507548883,0.101028058,0.3470239,0.137551546,0.029130781,0.042813006,1.089579116,0.730295529,Excellent
570.2281847,0.02856441,1.285851521,1.275891969,4.303958845,1.012395465,0.152058832,6.542503769,0.051849508,0.140915779,0.003059804,37.27555591,40.82655593,0.03685539,0.10518512,0.17490699,0.563866947,1.818944559,9.599167762,7.098750733,Pass
0.001588019,0.046366081,5.68E-05,23.99406294,3.85600905,1.230409133,0.152058832,6.542503769,0.051849508,0.140915779,555.8908481,0.006184367,31.8525963,0.024331696,0.1645721,0.043413555,0.06010481,0.333388052,0.139950905,0.063348905,Excellent
169.6227752,0.802968836,0.138149918,0.003948471,3.85600905,1.495370817,0.152058832,6.542503769,0.051849508,0.140915779,0.125754039,0.159878997,0.176769868,0.003539421,0.063333305,0.009329074,0.168622219,0.051852614,0.916411055,2.62464451,Pass
0.040330983,1.108082391,1.490776371,0.006498724,3.095123009,3.965022677,0.152058832,6.542503769,0.051849508,0.140915779,2.041773085,0.061309824,0.051364966,0.01305207,0.122111043,0.025590197,0.053857857,0.361913684,10.86238852,1713.830432,Pass
30.86341642,102.3069969,20.68288623,11.53762421,3.095123009,3.965022677,0.152058832,6.542503769,0.051849508,0.140915779,87.93926713,12.94233016,0.290808519,0.101028058,0.108371338,0.85400878,0.180098834,0.050452846,0.035922492,7.098750733,Pass
